Name,Position Group,Position,Body Weight,Date,Day,Day Name,Week,Squat,Box Squat,Bench,Chin Ups,Opposition,Venue,Opposition Seed,Match Minutes,Result,Total Distance,Total Duration,Distance Zone 2-8 (m),HMLD,High Speed Running,VHSR,Max Speed,Accel Load,Accel Efforts,Accel Distance,Decel Efforts,Decel Distance,Relative Cumulative Mechanical Load (N),Scaled CML (N),Average Force per Effort (N),N/m,Nordic Right Hamstring (N),Nordic Left Hamstring (N),Nordic LvR % Imb,R Hip ABD (N),L Hip ABD (N),ABD LvR % Imb,R Hip ADD (N),L Hip ADD (N),ADD LvR % Imb,R Ankle PF (N),L Ankle PF (N),PF LvR % Imb,R Knee Ext (N),L Knee Ext (N),Knee LvR % Imb,R Neck Flex (N),L Neck Flex (N),Neck LvR % Imb
Payton Takimoana,Back,Wing,76.4,6/09/2025,NON,Saturday,R10,,,,,,,,,,2:52:48,1:28:41,1524.91,499.94,275.89,0,6.77037,1578.823,54,255.9,47,54.23,21432,2143.2,212.198,5.151774468,,,,,,,,,,,,,,,,,,
Payton Takimoana,Back,Wing,,24/08/2025,MATCH,Sunday,R8,,,,,Sharks,Home,5,70,Loss,1:00:29,1:24:24,2905.32,626.42,331.25,54.34,8.07256,1879.125,44,153.24,40,52.01,19532,1953.2,232.5238,3.209838157,,,,,,,,,,,,,,,,,,
Payton Takimoana,Back,Wing,,30/08/2025,MATCH,Saturday,R9,,,,,Dragons,Away,10,70,Loss,11:08:10,1:19:33,2957.88,594.97,289.38,36.45,8.32137,2108.077,57,250.13,67,84.13,26600,2660,214.5161,4.461991216,,,,,,,,,,,,,,,,,,
Shakira Baker,Forward,Second Row,,6/07/2025,MATCH,Sunday,R1,,,,,Roosters,Away,2,70,Loss,5:16:48,1:30:06,2704.54,538.22,220.57,0,6.92697,1934.892,56,222.33,54,62.24,28551,2855.1,259.5546,4.763088442,,,,,,,,,,,,,,,,,,
Shakira Baker,Forward,Second Row,,7/09/2025,MATCH,Sunday,R10,,,,,Broncos,Home,1,70,Loss,15:40:19,1:31:50,2642.27,605.55,197.22,0,6.77514,2024.025,71,288.78,71,81.85,37153.5,3715.35,261.6444,6.001547817,,,,,,,,,,,,,,,,,,
Shakira Baker,Forward,Second Row,,14/09/2025,MATCH,Sunday,R11,,,,,Tigers,Away,12,70,Won,20:15:22,1:21:57,2231.04,616.74,317.59,1.42,7.21391,1672.145,53,190.3,47,60.56,26040,2604,260.4,4.341560067,,,,,,,,,,,,,,,,,,
Shakira Baker,Forward,Second Row,,13/07/2025,MATCH,Sunday,R2,,,,,Eels,Home,7,70,Won,7:19:12,1:16:49,2690.55,583.26,183.95,1.26,7.02035,2003.567,67,251.18,61,83.46,34131,3413.1,266.6484,5.535979161,,,,,,,,,,,,,,,,,,
Shakira Baker,Forward,Second Row,,20/07/2025,MATCH,Sunday,R3,,,,,Knights,Away,3,70,Loss,22:12:00,1:23:38,2529.07,631.67,160.6,5.57,7.10831,1884.247,78,271.25,77,81.97,39199.5,3919.95,252.9,6.540962885,,,,,,,,,,,,,,,,,,
Shakira Baker,Forward,Second Row,,16/08/2025,MATCH,Saturday,R7,,,,,Raiders,Home,11,70,Loss,6:21:36,1:31:25,2421.15,533.06,141.24,0,6.19502,1937.859,64,241.74,66,78.42,32922,3292.2,253.2462,5.457651479,,,,,,,,,,,,,,,,,,
Shakira Baker,Forward,Second Row,,13/05/2025,D1,Tuesday,PS1,,,,,,,,,,21:12:58,1:04:12,1122.64,310.59,24.14,0,6.54755,1358.331,68,297.32,18,20.5,21297,2129.7,247.6395,7.283804693,,,,,,,,,,,,,,,,,,
Shakira Baker,Forward,Second Row,,15/05/2025,D2,Thursday,PS1,,,,,,,,,,8:19:41,1:46:30,1836.46,495,390.31,31.23,7.48286,1662.84,38,206.6,10,26.13,12601.5,1260.15,262.5313,2.733308361,,,,,,,,,,,,,,,,,,
Shakira Baker,Forward,Second Row,,17/05/2025,D3,Saturday,PS1,,,,,,,,,,6:57:36,1:36:26,1939.27,398.5,180.91,35.12,7.32527,1936.991,58,290.46,26,46.45,20739,2073.9,246.8929,4.474153721,,,,,,,,,,,,,,,,,,
Shakira Baker,Forward,Second Row,,19/05/2025,D1,Monday,PS2,,,,,,,,,,4:39:22,1:28:56,2337.7,613.91,231.41,0,6.96216,1804.547,71,334.67,27,39.13,24924,2492.4,254.3265,5.047189317,,,,,,,,,,,,,,,,,,
Shakira Baker,Forward,Second Row,,20/05/2025,D2,Tuesday,PS2,,,,,,,,,,13:13:26,1:29:06,519.51,101.24,70.44,9.03,7.06657,420.4823,7,22.51,2,2.72,2092.5,209.25,232.5,1.637899387,,,,,,,,,,,,,,,,,,
Shakira Baker,Forward,Second Row,,22/05/2025,D3,Thursday,PS2,,,,,,,,,,12:10:05,1:43:10,2269.43,591,254.71,22.59,7.20207,1664.879,79,351.06,55,57.73,35061,3506.1,261.6493,7.571741064,,,,,,,,,,,,,,,,,,
Shakira Baker,Forward,Second Row,,24/05/2025,D4,Saturday,PS2,,,,,,,,,,9:07:12,1:31:39,2159.28,455.46,158.85,46.43,7.55582,2100.931,75,375.85,45,54.02,29202,2920.2,243.35,6.069360558,,,,,,,,,,,,,,,,,,
Shakira Baker,Forward,Second Row,,26/05/2025,D1,Monday,PS3,,,,,,,,,,0:53:17,1:27:26,3218.83,448.18,202.16,0,6.60629,1457.159,58,268.66,17,22.09,17437.5,1743.75,232.5,3.096676509,,,,,,,,,,,,,,,,,,
Shakira Baker,Forward,Second Row,,27/05/2025,D2,Tuesday,PS3,,,,,,,,,,19:10:34,1:31:56,1168.59,295.31,105.62,0,6.70561,1665.143,40,187.57,25,31.97,16182,1618.2,248.9539,4.196795528,,,,,,,,,,,,,,,,,,
Shakira Baker,Forward,Second Row,,29/05/2025,D3,Thursday,PS3,,,,,,,,,,15:57:36,1:54:03,2235.83,704.48,203.3,27.895,7.41378,1983.497,79,319.68,55,53.87,33433.5,3343.35,124.7519,6.368692097,,,,,,,,,,,,,,,,,,
Shakira Baker,Forward,Second Row,,31/05/2025,D4,Saturday,PS3,,,,,,,,,,0:01:26,1:24:35,2063.78,326.24,71.32,11.36,7.33426,2051.433,63,324.04,45,61.04,25761,2576.1,238.5278,5.729758512,,,,,,,,,,,,,,,,,,
Shakira Baker,Forward,Second Row,,2/06/2025,D1,Monday,PS4,,148,,,,,,,,13:53:46,1:53:56,3245.93,740.63,351.53,0,6.95838,2188.02,71,294.37,53,64.42,31108.5,3110.85,250.875,4.866345805,,,,,,,,,,,,,,,,,,
Shakira Baker,Forward,Second Row,,3/06/2025,D2,Tuesday,PS4,,,,,,,,,,0:36:00,2:07:36,1324.83,295.6,103.12,0,6.5493,1760.396,33,174.76,23,39.22,13578,1357.8,242.4643,3.379272155,,,,,,,,,,,,,,,,,,
Shakira Baker,Forward,Second Row,,5/06/2025,D3,Thursday,PS4,,,,10,,,,,,13:37:55,2:33:32,2935.21,798.58,403.15,36.86,7.50269,2037.758,84,350.44,47,51.5,32038.5,3203.85,244.5687,4.825389242,,,,,,,,,,,,,,,,,,
Shakira Baker,Forward,Second Row,,7/06/2025,D4,Saturday,PS4,,,,,,,,,,3:57:36,1:40:02,3417.48,327,133.76,0,6.98806,1625.305,43,224.4,31,48.99,18414,1841.4,248.8378,3.178024789,,,,,,,,,,,,,,,,,,
Shakira Baker,Forward,Second Row,,9/06/2025,D1,Monday,PS5,172,,,,,,,,,12:53:17,1:34:25,3854.07,728.6,420.49,0,6.99088,2176.308,56,227.95,50,66.73,26877,2687.7,253.5566,3.771926242,,,,,,,,,,,,,,,,,,
Shakira Baker,Forward,Second Row,,10/06/2025,D2,Tuesday,PS5,,,,5,,,,,,0:43:12,1:27:07,2957.04,799.48,490.98,0,6.62672,1555.509,77,405.07,48,50.48,31666.5,3166.65,253.332,5.485247781,,,,,,,,,,,,,,,,,,
Shakira Baker,Forward,Second Row,,14/06/2025,D4,Saturday,PS5,,,,,,,,,,10:22:05,1:39:05,2076.61,533.3,254.24,19.34,7.25346,1389.145,59,263.95,51,52.55,27574.5,2757.45,250.6773,6.333968235,,,,,,,,,,,,,,,,,,
Shakira Baker,Forward,Second Row,94.8,16/06/2025,D1,Monday,PS6,170,,,,,,,,,9:53:17,1:48:06,1688.84,387.23,154.78,0,6.84364,1774.433,47,242.96,36,48.71,19855.5,1985.55,239.2229,4.398247214,,,,,,,549,546.00,0.30%,,,,,,,,,
Shakira Baker,Forward,Second Row,,17/06/2025,D2,Tuesday,PS6,,,,,,,,,,6:43:12,1:31:54,2036.16,566.67,275.68,15.57,7.21998,1862.015,71,279.02,54,61.14,31248,3124.8,249.984,5.823028243,,,,,,,,,,,,,,,,,,
Shakira Baker,Forward,Second Row,,19/06/2025,D3,Thursday,PS6,,,,5,,,,,,8:57:07,1:47:32,2804.92,854.35,379.01,33.85,7.51612,1972.685,108,464.79,71,67.71,43384.5,4338.45,242.3715,7.15517584,,,,,,,,,,,,,,,,,,
Shakira Baker,Forward,Second Row,,21/06/2025,D4,Saturday,PS6,,,,,,,,,,5:06:43,1:55:00,1889.3,503.91,188.89,0,6.16004,1550.625,68,249.78,53,58.46,30643.5,3064.35,253.2521,6.902912746,,,,,,,,,,,,,,,,,,
Shakira Baker,Forward,Second Row,93.2,24/06/2025,D1,Tuesday,PS7,,,,,,,,,,11:02:24,1:51:54,2336.62,472.79,344,3.46,7.02024,1679.606,60,290.41,29,47.22,21808.5,2180.85,245.0393,4.014479628,,,,,,,,,,,,,,,,,,
Shakira Baker,Forward,Second Row,,26/06/2025,D2,Thursday,PS7,164,,,5,,,,,,2:28:19,1:22:20,1906.97,657.29,337.33,41.64,7.29193,1642.584,71,325.2,50,52.62,29899.5,2989.95,247.1033,6.432624234,508,486,2.20%,,,,,,,,,,,,,,,
Shakira Baker,Forward,Second Row,,30/06/2025,D1,Monday,R1,,,,,,,,,,14:29:46,2:10:33,1326.85,424.9,252.02,9.11,7.10786,1497.926,44,216.05,25,30.01,17251.5,1725.15,250.0217,3.929186053,,,,,,,,,,,,,,,,,,
Shakira Baker,Forward,Second Row,,1/07/2025,D2,Tuesday,R1,,,,,,,,,,21:18:43,1:44:00,2063.44,498.67,300.75,11.12,7.12995,1930.844,60,283.15,48,55.92,28272,2827.2,261.7778,5.784093253,,,,,,,,,,,,,,,,,,
Shakira Baker,Forward,Second Row,,3/07/2025,D4,Thursday,R1,,,,,,,,,,1:06:14,6:23:20,2335.58,456.78,130.135,13.47,7.26742,1648.559,53,177.69,26,24.9,19437,1943.7,123.019,3.62154526,503,517,1.40%,,,,,,,,,,,,,,,
Shakira Baker,Forward,Second Row,,5/07/2025,D5,Saturday,R1,,,,,,,,,,5:21:07,1:14:04,1142.37,228.68,90.99,0,6.37266,1020.348,25,120.18,15,14.81,9765,976.5,244.125,3.064757238,,,,,,,,,,,,,,,,,,
Shakira Baker,Forward,Second Row,94,8/07/2025,D2,Tuesday,R2,,,,,,,,,,15:11:31,0:47:00,681.64,197.98,193.35,0,6.11189,580.1885,14,71.05,4,0.84,4185,418.5,232.5,1.820647315,,,,,,,559.25,554.00,0.50%,,,,,,,,,
Shakira Baker,Forward,Second Row,,10/07/2025,D4,Thursday,R2,,,,,,,,,,9:27:22,2:05:42,2875.28,699.57,353.66,33.72,7.31307,1904.708,62,266.56,48,45.96,26970,2697,245.1818,4.164997528,,,,,,,,,,,,,,,,,,
Shakira Baker,Forward,Second Row,95,15/07/2025,D2,Tuesday,R3,169,124,,5,,,,,,11:52:48,1:02:00,899.85,206.4,65.44,0,6.06387,892.1159,24,104.45,18,16.33,10137,1013.7,241.3571,3.865402985,,,,,,,,,,,,,,,,,,
Shakira Baker,Forward,Second Row,,17/07/2025,D4,Thursday,R3,,,,,,,,,,3:54:43,5:30:54,1999.12,475.29,106.14,14.84,7.61456,1651.729,53,207.96,43,34.35,23157,2315.7,120.6094,4.460850102,,,,,,,,,,,,,,,,,,
Shakira Baker,Forward,Second Row,,19/07/2025,D5,Saturday,R3,,,,,,,,,,13:46:34,1:05:00,1179.24,307.72,104.14,0,6.07856,1040.067,39,161.6,27,22.18,15438,1543.8,233.9091,5.146730836,,,,,,,,,,,,,,,,,,
Shakira Baker,Forward,Second Row,,24/08/2025,MATCH,Sunday,R8,,,,,Sharks,Home,5,70,Loss,7:39:22,1:24:24,2607.14,613.3,276.66,4.75,7.40833,1891.343,55,207.94,47,67.61,30132,3013.2,295.4118,5.105112075,,,,,,,,,,,,,,,,,,
Shakira Baker,Forward,Second Row,,23/07/2025,D3,Wednesday,R4,79,,,,,,,,,13:17:46,1:58:58,3111.96,335.78,491.96,0,5.59954,591.6226,33,134.4,6,16.38,9067.5,906.75,232.5,2.36715107,,,,,,,,,,,,,,,,,,
Shakira Baker,Forward,Second Row,,31/07/2025,D4,Thursday,R5,,,,,,,,,,8:48:29,7:25:23,3744.15,586.35,289.225,0,6.30344,1211.746,55,243.68,14,31.93,16879.5,1687.95,122.3152,2.756121571,,,,,,,,,,,,,,,,,,
Shakira Baker,Forward,Second Row,,5/08/2025,D2,Tuesday,R6,,,,,,,,,,10:40:48,1:05:01,1443.91,350.04,207.49,0,6.5702,959.9575,41,164.95,25,29.09,16833,1683.3,255.0455,5.793604766,,,,,,,,,,,,,,,,,,
Shakira Baker,Forward,Second Row,,6/08/2025,D4,Wednesday,R6,,,,,,,,,,13:24:58,2:18:01,1960.9,537.28,594.78,0.69,7.0058,1267.993,31,189.37,13,21.4,11346,1134.6,257.8636,2.479697016,,,,,,,,,,,,,,,,,,
Shakira Baker,Forward,Second Row,,11/08/2025,D2,Monday,R7,,,,,,,,,,23:09:36,1:17:27,1502.44,311.9,108.01,2.77,7.01931,1488.519,43,217.03,26,47.48,16693.5,1669.35,241.9348,4.64616271,,,,,,,,,,,,,,,,,,
Shakira Baker,Forward,Second Row,,13/08/2025,D4,Wednesday,R7,,,,,,,,,,4:17:46,2:04:03,2277.89,567.8,372.13,28.08,7.15098,1787.688,59,267.29,39,41.16,25575,2557.5,260.9694,4.555430099,,,,,,,533.5,552.50,1.70%,,,,,,,,,
Shakira Baker,Forward,Second Row,,15/08/2025,CR,Friday,R7,,,,,,,,,,19:09:07,3:48:52,2261.54,634.92,203.86,0,6.41243,2315.527,86,332.31,44,35.8,32457,3245.7,249.6692,4.834372437,,,,,,,,,,,,,,,,,,
Shakira Baker,Forward,Second Row,,21/08/2025,D4,Thursday,R8,,,,,,,,,,8:29:46,1:55:47,2430.62,756.38,473.98,17.08,7.42895,1937.016,77,331.73,60,71.42,34084.5,3408.45,248.792,5.670963807,,,,,,,,,,,,,,,,,,
Shakira Baker,Forward,Second Row,,23/08/2025,NON,Saturday,R8,,,,,,,,,,3:15:50,1:39:29,1458.64,440.3,180.41,0,6.54426,1467.179,52,215.22,36,45.27,22459.5,2245.95,255.2216,5.51947637,,,,,,,,,,,,,,,,,,
Shakira Baker,Forward,Second Row,,27/08/2025,D4,Wednesday,R9,,127,,,,,,,,17:41:17,2:14:00,2166.07,550.06,266.54,0,6.86468,1949.494,49,212.3,36,39.55,21529.5,2152.95,253.2882,3.809359848,,,,,,,,,,,,,,,,,,
Shakira Baker,Forward,Second Row,,29/08/2025,NON,Friday,R9,,,,,,,,,,3:02:53,2:42:09,1345.9,428.13,184.43,0,6.73249,1232.587,44,195.65,37,35.57,20227.5,2022.75,249.7222,5.601436892,,,,,,,,,,,,,,,,,,
Shakira Baker,Forward,Second Row,,4/09/2025,D4,Thursday,R10,,,,,,,,,,18:01:26,1:45:00,1882.63,668.74,418.09,0,6.93778,1718.214,59,293.39,43,56.47,25947,2594.7,254.3824,5.359011647,,,,258.25,264.75,1.20%,328,311.50,2.60%,,,,,,,,,
Shakira Baker,Forward,Second Row,95.1,6/09/2025,NON,Saturday,R10,,,,,,,,,,3:00:00,1:28:41,1609.41,474.54,202.69,0,6.81964,1545.853,64,269.78,45,48.62,26923.5,2692.35,247.0046,6.349694879,,,,,,,,,,,,,,,,,,
Shakira Baker,Forward,Second Row,93,11/09/2025,D4,Thursday,R11,,116,,,,,,,,23:22:34,1:56:11,1866.46,627.52,331.97,0,6.75887,1895.704,66,274.76,45,51.15,28179,2817.9,253.8649,5.126274929,,,,,,,,,,,,,,,,,,
Shakira Baker,Forward,Second Row,,30/08/2025,MATCH,Saturday,R9,,,,,Dragons,Away,10,70,Loss,11:58:34,1:19:33,2392.61,498.36,166.79,19.44,7.41736,1785.627,63,240.69,58,59.67,31108.5,3110.85,257.095,5.421961729,,,,,,,,,,,,,,,,,,
Sharnyze Pihema,Forward,Prop,,12/06/2025,D3,Thursday,PS5,,,,,,,,,,1:14:53,1:42:07,123.27,9.19,0,0,4.14923,1028.183,1,4.42,1,1.55,550,55,275,0.160207302,,,,,,,,,,,,,,,,,,
Sharnyze Pihema,Forward,Prop,110.2,16/06/2025,D1,Monday,PS6,,,,,,,,,,18:50:24,1:48:06,1347.75,0,0,0,3.98069,497.1584,0,0,0,0,0,0,n/a,0,,,,,,,431.75,435.25,0.40%,,,,,,,,,
Sharnyze Pihema,Forward,Prop,,19/06/2025,D3,Thursday,PS6,,,,,,,,,,21:38:53,0:56:13,1869.73,0.47,0,0,4.34003,468.3026,0,1.86,1,0.09,275,27.5,275,0.078798774,,,,,,,,,,,,,,,,,,
Sharnyze Pihema,Forward,Prop,,21/06/2025,D4,Saturday,PS6,,,,,,,,,,2:38:24,1:55:00,1959.25,13.46,0,0,4.56613,553.5385,3,17.4,0,0.52,825,82.5,275,0.239817913,,,,,,,,,,,,,,,,,,
Sharnyze Pihema,Forward,Prop,110.1,24/06/2025,D1,Tuesday,PS7,,,,,,,,,,20:51:22,0:53:29,2143.37,2.13,0,0,4.98722,540.2367,0,9.42,0,0.27,0,0,n/a,0,,,,,,,,,,,,,,,,,,
Sharnyze Pihema,Forward,Prop,,26/06/2025,D2,Thursday,PS7,,,,,,,,,,7:00:29,1:01:24,1887.91,22.91,40.11,0,5.29145,603.9438,2,18.24,0,0.38,550,55,275,0.153105594,,,,,,,,,,,,,,,,,,
Sharnyze Pihema,Forward,Prop,108,30/06/2025,D1,Monday,R1,,,,,,,,,,3:43:12,2:10:33,2416.91,15.7,0,0,4.65651,612.3178,0,22.51,0,8.56,0,0,n/a,0,,,,,,,311,319.50,1.30%,,,,,,,,,
Sharnyze Pihema,Forward,Prop,,1/07/2025,D2,Tuesday,R1,,,,,,,,,,23:42:43,1:44:00,486.05,22.67,0,0,4.30014,422.2344,3,29.22,4,4.89,1925,192.5,275,1.522957496,,,,,,,,,,,,,,,,,,
Sharnyze Pihema,Forward,Prop,,3/07/2025,D4,Thursday,R1,,,,,,,,,,22:59:31,1:32:00,2047.49,4.73,0,0,4.34891,647.8524,0,15.51,0,2.77,0,0,n/a,0,,,,,,,,,,,,,,,,,,
Sharnyze Pihema,Forward,Prop,,5/07/2025,D5,Saturday,R1,,,,,,,,,,17:19:41,0:58:04,1346.67,35.45,0,0,4.48945,783.412,6,51.8,0,1.71,1650,165,275,0.60269085,,,,,,,,,,,,,,,,,,
Sharnyze Pihema,Forward,Prop,,8/07/2025,D2,Tuesday,R2,,45,,,,,,,,10:12:00,1:03:00,1221.28,107.84,2.49,0,5.01965,928.4802,20,97.24,3,19.63,6325,632.5,275,2.244161189,,,,,,,364.5,347.75,2.40%,,,,,,,,,
Sharnyze Pihema,Forward,Prop,,10/07/2025,D4,Thursday,R2,,,,,,,,,,3:36:00,2:05:42,1708.97,78.04,0,0,4.6071,713.0966,16,81.78,11,10,7425,742.5,275,2.376646448,,,,,,,,,,,,,,,,,,
Sharnyze Pihema,Forward,Prop,,12/07/2025,D5,Saturday,R2,,,,,,,,,,5:19:41,0:45:00,701.62,59.08,25.36,0,5.27386,837.5197,6,56.89,8,18.61,3850,385,275,1.944226455,,,,,,,,,,,,,,,,,,
Sharnyze Pihema,Forward,Prop,,15/07/2025,D2,Tuesday,R3,,,,,,,,,,3:04:19,1:20:55,1366.22,194.14,0,0,4.68004,1191.258,35,154.97,26,22.81,16885,1688.5,276.8033,4.858813834,,,,,,,379.75,344.50,4.90%,,,,,,,,,
Sharnyze Pihema,Forward,Prop,,17/07/2025,D4,Thursday,R3,,,,,,,,,,8:32:38,2:00:00,1536.78,165.12,203.04,0,5.90108,1051.301,13,63.99,2,7.14,4125,412.5,275,1.102836201,,,,,,,,,,,,,,,,,,
Sharnyze Pihema,Forward,Prop,,19/07/2025,D5,Saturday,R3,,,,,,,,,,8:25:26,0:46:35,856.76,84.95,0,0,4.85126,733.6842,16,65.12,5,5.12,5775,577.5,275,2.694379035,,,,,,,,,,,,,,,,,,
Sharnyze Pihema,Forward,Prop,,25/07/2025,D5,Friday,R4,,,,,,,,,,21:50:24,0:48:47,1391.38,125.2,39.09,0,5.24394,830.4156,14,74.74,6,8.55,5500,550,275,2.07397687,,,,,,,,,,,,,,,,,,
Sharnyze Pihema,Forward,Prop,,29/07/2025,D2,Tuesday,R5,,,,,,,,,,16:10:34,1:10:00,1390.67,73.41,11.14,0,5.15885,906.1416,6,36.05,1,4.63,1925,192.5,275,0.645394032,,,,,,,339,292.00,7.40%,,,,,,,,,
Sharnyze Pihema,Forward,Prop,,5/08/2025,D2,Tuesday,R6,,,,,,,,,,10:20:38,1:05:01,1027.3,184.43,50.24,0,5.35837,840.8229,30,115.84,18,16.84,13530,1353,281.875,5.557766887,,,,,,,,,,,,,,,,,,
Sharnyze Pihema,Forward,Prop,,11/08/2025,D2,Monday,R7,,,,,,,,,,3:31:41,1:17:27,1137.93,145.78,21.42,0,5.65078,1563.534,20,151.86,8,20.56,7700,770,275,2.255321754,,,,,,,,,,,,,,,,,,
Sharnyze Pihema,Forward,Prop,,15/08/2025,CR,Friday,R7,,,,,,,,,,6:08:38,3:48:52,1078.58,21.5,0,0,4.28459,1818.752,2,29.84,0,3.8,550,55,275,0.117842261,,,,,,,,,,,,,,,,,,
Sharnyze Pihema,Forward,Prop,110,18/08/2025,D1,Monday,R8,,,,,,,,,,1:32:10,0:52:45,952.98,114.84,1.34,0,5.09917,889.9587,24,105.7,7,5.32,8745,874.5,282.0968,3.301165997,,,,,,,,,,,,,,,,,,
Sharnyze Pihema,Forward,Prop,,19/08/2025,D2,Tuesday,R8,,,,,,,,,,10:29:17,1:38:57,1369.17,89.77,0,0,4.99348,1711.69,16,107.25,5,15.68,5885,588.5,280.2381,1.306779688,,,,,,,,,,,,,,,,,,
Sharnyze Pihema,Forward,Prop,,21/08/2025,D4,Thursday,R8,,,,,,,,,,18:51:50,1:55:47,1417.9,281.97,179.21,0,5.96647,1215.146,27,118.11,10,13.14,10505,1050.5,283.9189,2.643574667,,,,,,,,,,,,,,,,,,
Sharnyze Pihema,Forward,Prop,,23/08/2025,NON,Saturday,R8,,,,,,,,,,20:22:34,1:08:31,2368.55,116.22,45.59,0,5.44877,772.3349,15,79.14,1,8.61,4510,451,281.875,1.253178447,,,,,,,,,,,,,,,,,,
Sharnyze Pihema,Forward,Prop,,4/09/2025,D4,Thursday,R10,,127,,,,,,,,10:24:58,1:45:00,1135.59,178.08,145.44,0,6.0916,1078.504,14,48.69,1,3.08,4125,412.5,275,1.11654451,,,,400.75,371.5,3.80%,317.5,289.75,4.60%,,,,,,,,,
Sharnyze Pihema,Forward,Prop,,6/09/2025,NON,Saturday,R10,,,,,,,,,,1:46:34,1:28:41,1425.7,125.91,24.89,0,5.85174,750.5306,19,96.79,0,0,5335,533.5,280.7895,1.972948965,,,,,,,,,,,,,,,,,,
Sharnyze Pihema,Forward,Prop,,11/09/2025,D4,Thursday,R11,,148,,,,,,,,2:42:43,1:56:11,1459.64,249.11,105.25,0,6.17854,1407.076,31,136.82,8,9.86,11275,1127.5,289.1026,2.587128879,,,,,,,,,,,,,,,,,,
Tyra Wetere,Back,Wing,,7/09/2025,MATCH,Sunday,R10,,,,,Broncos,Home,1,70,Loss,5:32:38,1:31:50,3214.33,723.57,399.57,7.27,7.23025,2211.102,71,286.98,52,75.57,22656,2265.6,184.1951,3.602921076,,,,,,,,,,,,,,,,,,
Tyra Wetere,Back,Wing,,14/09/2025,MATCH,Sunday,R11,,,,,Tigers,Away,12,70,Won,5:34:05,1:21:57,2995.46,565.72,294.48,61.94,7.73784,1811.156,45,199.21,37,51.19,15552,1555.2,189.6585,2.543573747,,,,,,,,,,,,,,,,,,
Tyra Wetere,Back,Wing,,3/08/2025,MATCH,Sunday,R5,,,,,Cowboys,Away,4,70,Won,19:50:53,1:17:28,2942.64,530.58,371.78,77.52,7.96492,1888.734,37,163.88,30,52.56,12256,1225.6,182.9254,2.063359758,,,,,,,,,,,,,,,,,,
Tyra Wetere,Back,Wing,,9/08/2025,MATCH,Saturday,R6,,,,,Bulldogs,Away,9,70,Won,7:36:29,1:24:40,2858.19,523.13,231.77,1.28,7.02447,2079.794,62,219.48,51,67.54,21216,2121.6,187.7522,3.507172793,,,,,,,,,,,,,,,,,,
Tyra Wetere,Back,Wing,,24/08/2025,MATCH,Sunday,R8,,,,,Sharks,Home,5,70,Loss,7:56:38,1:24:24,3292.07,598.29,298.82,33.89,7.75398,2061.68,57,193,53,70.11,20640,2064,187.6364,3.351557427,,,,,,,,,,,,,,,,,,
Tyra Wetere,Back,Wing,,7/05/2025,,Wednesday,,,,,,,,,,,10:53:46,1:27:35,2603.81,766.36,243.54,43.1,7.98914,2044.171,116,466.97,85,99.9,35648,3564.8,177.3532,7.435257487,,,,,,,,,,,,,,,,,,
Tyra Wetere,Back,Wing,,13/05/2025,D1,Tuesday,PS1,,,,,,,,,,13:42:14,1:04:12,1398.64,402.68,35.63,12.96,7.45726,1593.63,76,342.72,49,50.82,21024,2102.4,168.192,7.018361441,,,,,,,,,,,,,,,,,,
Tyra Wetere,Back,Wing,,15/05/2025,D2,Thursday,PS1,,,,,,,,,,13:46:34,1:46:30,2501.01,690.03,431.05,24.46,7.42597,2102.443,63,325.14,35,63.31,17120,1712,174.6939,3.482099527,,,,,,,,,,,,,,,,,,
Tyra Wetere,Back,Wing,,17/05/2025,D3,Saturday,PS1,,,,,,,,,,7:00:29,1:36:26,2169.6,464.46,66.37,0,6.99866,2148.333,94,379.23,61,79.95,25632,2563.2,165.3677,5.414114719,,,,,,,,,,,,,,,,,,
Tyra Wetere,Back,Wing,,19/05/2025,D1,Monday,PS2,,,,,,,,,,5:42:43,1:28:56,2888.54,673.23,166.15,0,6.89131,2147.89,75,326.69,66,77.05,24288,2428.8,172.2553,4.566926113,,,,,,,,,,,,,,,,,,
Tyra Wetere,Back,Wing,,20/05/2025,D2,Tuesday,PS2,,,,,,,,,,20:28:19,1:29:06,2146.74,664.15,185.15,37,7.64537,2128.173,101,400.77,58,57.4,26976,2697.6,169.6604,6.033747922,,,,,,,,,,,,,,,,,,
Tyra Wetere,Back,Wing,,22/05/2025,D3,Thursday,PS2,,,,,,,,,,16:20:38,1:43:10,3108.78,1022.82,309.24,47.36,7.75988,2397.784,140,557.48,108,121.13,44928,4492.8,181.1613,8.326659786,,,,,,,,,,,,,,,,,,
Tyra Wetere,Back,Wing,,24/05/2025,D4,Saturday,PS2,,,,,,,,,,13:00:29,1:31:39,2562.06,665.97,182.24,38.21,7.50007,2344.651,117,488.91,88,105.89,34848,3484.8,169.9902,6.98420817,,,,,,,,,,,,,,,,,,
Tyra Wetere,Back,Wing,,26/05/2025,D1,Monday,PS3,,,,,,,,,,19:37:55,1:27:26,3581.54,732.91,235.84,43.58,7.79675,1833.484,100,408.55,57,55.5,27232,2723.2,173.4522,4.657576138,,,,,,,,,,,,,,,,,,
Tyra Wetere,Back,Wing,,27/05/2025,D2,Tuesday,PS3,,,,,,,,,,3:17:17,1:31:56,1576.55,496.56,551.06,24.98,7.42683,1140.331,30,139.88,20,22.5,8320,832,166.4,2.362873129,,,,,,,,,,,,,,,,,,
